RegionID,SizeRank,RegionName,RegionType,StateName,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23
394855,817,"Miami, OK",msa,OK,89883,90300,90217,88633,87850,86600,85633,85050,84950,86117,86117,87467,87133,90333,92333,95759,95892,95059,93300,91400,89400,87567,86400,84550,82183,81417,83067,84733,90267,98267,108967,113267,119050,116683,125683,137267,,193150,209967,227283,233267,232283,225800,218333,231500,221333,223833,218166,228133,233783,239117,254817,269500,270167,266167,262833,269417,274250,272750,282333,288667
394708,818,"Iron Mountain, MI",msa,MI,139267,139633,139633,141633,144933,148267,148267,148117,147817,146950,142633,139600,138767,139900,143233,145350,148683,145350,140683,136017,132683,131900,129900,129900,130767,133800,136133,138133,137933,140600,142733,139900,134900,132100,137133,140467,144633,145967,154333,162167,165800,160767,154933,151633,152000,149333,151000,150633,167300,181300,197967,191050,185700,175633,168550,163883,160617,167250,171267,171117,172483
394725,819,"Jesup, GA",msa,GA,137217,138850,139900,139900,140233,139267,137633,136633,139883,139883,139883,140117,148267,159633,168617,170800,169133,170667,174333,181333,180000,187567,187233,188567,180667,171333,166667,167667,166333,165633,160267,168267,177267,192967,203300,205300,201933,205933,224508,235358,241325,234117,233300,228333,223000,221333,221300,218950,216600,214633,231633,247300,263967,263483,257800,248133,245267,245633,245550,241250,237217
394846,820,"McPherson, KS",msa,KS,149167,152900,157900,161250,161583,158583,157267,154783,155450,156767,158250,158917,158900,159933,159633,159633,164600,171100,174433,174433,172400,173233,170933,166783,162617,162100,162933,167600,168783,170783,171117,177700,185550,195583,200667,207133,198767,195417,181117,176983,165650,166117,156917,153267,146600,151783,157617,159317,162467,169933,188233,188250,184450,181117,188133,191533,184867,183867,184267,187600,184233
394751,821,"Kirksville, MO",msa,MO,125400,132150,137708,136808,131692,125017,118750,116283,112950,113800,116267,116267,115100,116767,120100,121267,119600,117533,114500,107833,103933,102300,102328,104962,103262,108167,109867,119867,124617,127917,125867,122850,121033,113083,106267,97700,96900,96383,106967,117433,126800,124633,123167,129983,140283,145417,142600,142617,145967,149933,159750,171400,184433,188133,189667,185000,178133,171600,172183,172183,172183
753901,822,"Ludington, MI",msa,MI,170694,176177,183417,191617,193283,191467,189950,187317,183650,176967,172950,169917,172950,174467,180833,187800,194883,196850,198850,204233,205217,203217,204217,204933,212967,217167,223500,223667,226167,229800,231600,223267,213283,202383,192350,199450,208717,218650,217233,218567,225000,227483,227483,231117,235967,239300,241833,246317,253283,257450,264133,264150,260783,253267,253250,256567,251150,244483,232867,234967,238300
394356,823,"Bainbridge, GA",msa,GA,158633,158267,160267,163300,166633,166300,167950,167883,171517,173167,173250,170283,168317,170000,173817,172300,171433,172267,176933,178467,181117,181617,187283,185483,185467,179133,177050,177883,182450,187000,196117,203050,218750,228500,237633,226800,216800,207800,199600,189083,189083,206617,225383,221483,213983,199067,192667,185667,182333,195933,211250,234667,250400,273567,283783,283083,268233,261267,259300,256833,258417
394320,824,"Alpena, MI",msa,MI,103283,107400,110233,113550,114467,116600,118267,119900,118267,118933,117300,117300,118300,121800,123433,124800,126267,129283,128133,126733,125383,124167,123900,124233,126917,128283,131450,131283,132617,131483,131633,130600,129900,129083,125950,127617,130100,134933,138300,143300,149933,151600,153133,153150,152817,149483,143467,140467,142267,149933,159900,171600,178117,179817,176483,173300,172217,170517,172217,175050,184733
395206,825,"Washington Court House, OH",msa,OH,114067,110733,112167,111350,121033,123783,133817,140567,144733,143067,138333,135817,138217,143533,154350,155283,149933,136100,127767,126967,129133,129100,132383,135917,141700,138833,131817,122567,117950,114800,121200,131200,141167,138267,129933,130933,135900,150067,155733,162417,157433,152433,149450,148633,150333,154983,169983,184983,191633,196617,198250,203383,199733,189767,177833,166137,169437,167904,163233,155350,151650
394673,826,"Hays, KS",msa,KS,169983,172317,167283,165633,162783,161983,156817,151750,147417,145917,144833,144250,144900,149717,153800,156483,155000,155000,154667,151300,147967,144933,144950,144933,146633,148317,150000,158000,169666,176333,171166,166917,165250,163167,154083,148917,156500,161400,161567,159383,158150,159983,153000,154150,154983,157483,157483,156067,162733,166233,164650,161317,156333,159500,157333,162150,168650,173133,174983,172317,177333
394606,827,"Fort Morgan, CO",msa,CO,290000,290000,290000,289150,282885,277852,272452,266017,264800,264358,270358,266575,263233,261600,268883,278917,287250,289667,288167,287583,284583,282667,279917,283900,287283,287267,283283,283317,287083,285417,281750,279667,282167,278133,269767,263900,266933,278633,298250,322583,339917,347000,347317,348300,339133,325483,315500,318000,323333,333233,343233,356567,369667,380333,389417,383750,378733,372983,365633,356650,344983
395185,828,"Van Wert, OH",msa,OH,93700,90433,93700,94500,93167,91583,92583,93367,90050,88583,85833,89067,90057,93873,95923,102067,109250,113783,115783,116367,114850,111217,106633,107333,112300,114300,113633,110333,116483,123117,133083,133233,126567,112100,106450,114783,122450,127283,125283,127033,124517,123183,123267,120633,122133,123767,130100,133133,142583,147217,146350,140267,139867,144467,149450,150183,144900,136567,129600,128133,133483
786260,829,"Hope, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152883,138133,133067,128400,125900,130167,139583,145383,142883,138300,138300,137925,142925,142958,144167,142500,142333,143333,144667,141467,136267,129900,136433,139633,142708
394740,830,"Kennett, MO",msa,MO,84983,85817,89000,91500,94333,92317,94150,96283,99133,99300,98667,97567,97900,97733,96567,93650,97817,106417,115833,118750,115917,112916,108333,104916,98217,95717,95633,102333,103000,102583,98667,100483,102700,107283,105467,101650,93400,89900,87750,88650,85633,84967,84983,90500,94333,94317,95450,94600,104283,102317,101167,91467,90133,93033,99733,107233,110833,107233,103033,103033,109800
753926,831,"Weatherford, OK",msa,OK,163233,163233,165450,168617,165800,163283,160450,159933,156567,158550,154900,155783,152133,153150,155633,162133,169633,172900,171633,169633,168650,167917,166750,166150,166317,167950,172933,179600,185967,190150,198783,201867,200050,190750,187667,185300,181300,177383,172917,172917,172167,173333,171167,170167,170133,169200,161867,160233,158000,158000,153000,151167,154483,156817,157317,153833,157500,162467,168467,163633,160000
394892,832,"Mountain Home, ID",msa,ID,175350,181167,188915,194348,197965,197625,198633,199050,199408,204333,211300,214633,216633,222330,222897,221230,215233,223000,226300,229782,238113,250400,262580,267179,268194,272016,270250,273565,277082,283250,294967,306967,323867,332566,336816,333916,326917,314667,310833,308333,319983,324967,332433,330750,326567,324933,328300,335000,341666,344966,354950,363267,368300,361633,349483,344483,346483,355316,358517,356533,353033
394864,833,"Mineral Wells, TX",msa,TX,354483,366000,368417,375083,379900,386117,391450,386633,378333,371633,368300,372283,373650,380283,379617,374933,368283,366633,369150,372067,365383,357550,350467,356300,365383,374567,377917,381500,372333,362983,355650,357300,367967,375967,365817,354350,344683,364767,386750,398167,397317,392650,386217,366317,333300,313317,321317,353833,390500,409167,408333,388333,376333,377333,390333,400633,407633,408783,414483,414483,411967
394795,834,"Lincoln, IL",msa,IL,104450,108083,111567,109583,105450,100450,101467,105600,108633,108967,107300,105933,105400,103733,101917,99750,99750,101567,101567,101567,98233,96567,94900,96567,98233,98233,96567,96567,97567,97567,94233,88233,86583,84283,84283,80933,83083,84450,87783,93450,103750,112083,112567,106750,101750,97417,98250,95583,104417,109433,120467,120000,123333,123300,124133,115800,107467,103300,105783,115633,117283
395100,835,"Silver City, NM",msa,NM,204467,207300,207000,205000,202167,202167,198333,198800,204133,211300,213750,215083,215417,221333,223333,223000,217833,214500,214833,216667,215000,212500,215833,221500,225667,226250,227917,232915,233648,231315,231150,234833,243000,246167,246833,245333,253500,257000,262000,249833,252000,263667,282000,289000,283667,281333,286300,281633,272967,257667,252667,263667,273667,282667,277000,282333,282333,277333,270667,276667,279667
753879,836,"Elkins, WV",msa,WV,155200,158383,157433,153800,152617,154933,158567,161683,164050,167083,168333,167400,165567,163967,161717,163217,161783,159300,151800,148167,148167,150500,150800,154950,159100,164133,165800,164117,165450,162933,162933,161100,167767,172617,171417,173117,181300,190500,195167,195500,205500,208317,209983,208317,202467,195967,203467,218000,221650,216150,203900,217733,228200,238600,232450,222450,224133,223967,220500,220167,220833
845161,837,"Bluffton, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107250,104083,101567,98500,95200,111867,144933,169900,166567,152400,121600,95633,83167,92983,102317,102317,98300,113267,128233,131433,127300,126667,135133
394812,838,"Macomb, IL",msa,IL,98233,99900,100683,100383,96250,93800,90767,89567,88933,87933,87867,86833,86167,84683,84683,83017,81433,79467,79467,77967,74933,71600,69900,69900,69900,75667,81533,87400,88300,89100,87667,81000,74333,69433,68467,67833,68083,68167,67167,66750,66800,67283,67000,67533,67850,67117,65617,63117,61433,59900,60900,64000,68200,72200,73267,75417,75417,75917,74583,73767,72433
394435,839,"Camden, AR",msa,AR,90150,88500,87800,88467,89133,93467,96133,101050,103417,106750,110333,111300,110783,109433,110617,112283,111933,112450,111528,111493,109809,106081,102717,99233,98900,102300,107467,112467,115800,114467,119800,122667,130667,126167,116500,104800,99467,99617,111317,125817,132983,126483,118983,121000,125800,129200,129033,128383,127717,129367,130017,140583,151600,161300,161300,159300,159467,159333,159667,161500,161633
394508,840,"Crescent City, CA",msa,CA,284917,290250,293000,291167,287833,287833,286333,296333,305000,318333,322708,329675,336341,343633,348333,350000,349666,345167,338667,332000,329800,332633,342633,347283,350517,347517,349567,354667,359250,367583,371250,373000,376608,375608,383108,370613,363280,357780,370000,389083,413750,428417,433333,426833,433833,438500,441817,435817,427150,433667,446000,459333,461150,454817,451150,441333,434667,416667,406483,398150,426483
394921,841,"North Vernon, IN",msa,IN,110800,114133,122950,122800,122283,117050,118867,121300,124900,126483,129900,134733,133167,130483,131317,136617,149267,153417,153083,142258,137408,136508,138867,138867,133100,129900,125750,127417,128433,142283,157283,171283,172767,173133,164783,151117,140750,133683,139533,142050,154150,157467,164950,162433,159083,152417,149900,149083,150767,157467,166650,178300,195767,210767,234100,245767,249083,235783,219983,208983,202283
786256,842,"Eufaula, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136367,143817,167083,189583,218500,227000,233667,232417,243750,252750,254167,236300,214217,201050,197417,204667,198817,193983,182450,185867,196700,199067,193167,177333,176500
395154,843,"Thomaston, GA",msa,GA,119133,115867,118917,120617,122033,119067,118900,122317,132483,142950,146267,144600,138633,138650,138650,144650,145500,145150,145050,142550,142067,138800,139533,138933,137300,139900,140833,150833,156650,164450,162750,160733,160267,153633,146500,136650,139617,147617,161300,174967,183600,188917,208617,211950,204633,181600,182967,199600,209950,207383,200417,195517,197567,196233,193967,194817,194817,194150,189150,184117,179933
845171,844,"Union, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126167,135500,157500
394642,845,"Grants, NM",msa,NM,121300,117483,116650,119167,119167,115833,113750,121250,127083,125583,122583,125083,129500,134500,137567,146400,151067,152900,149983,147783,146783,147533,148133,147550,145850,148283,149133,154000,160483,169317,174300,176117,173267,170417,165450,155933,150633,151633,157667,160833,164167,175667,182500,186833,188333,,243667,244667,,202333,201000,213000,236167,266833,271750,251500,229300,225217,221966,227500,250167
394381,846,"Bennettsville, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123333,125167,127500,127500,137333,144966,151617,151583,151433,151450,149217,141067,128550
394615,847,"Fredericksburg, TX",msa,TX,464333,476333,488333,495000,496633,497967,498467,498467,492133,492967,488167,490817,488650,491817,504833,515667,513667,499667,489667,485000,479667,473000,466167,476167,501000,532667,549333,549500,558000,573333,588333,595667,613667,632000,658833,670833,679167,699000,712333,725667,713000,704333,682333,699167,731167,774167,790667,808817,849300,882633,891150,874500,841167,799483,765900,742183,758533,762117,769317,765317,766817
395159,848,"Toccoa, GA",msa,GA,201650,210626,220809,224442,224288,226788,227655,218167,207233,201967,199633,195150,186750,192650,197367,202367,191433,182617,174600,179600,194846,202862,205979,196083,191333,184916,182400,190633,196933,194683,189017,185183,184433,175783,172983,175133,191267,198233,206667,220700,237400,248333,242333,232300,222967,212967,207167,207833,213167,212333,213000,202167,203833,205500,211300,214633,211633,214983,212983,219483,227500
753923,849,"The Dalles, OR",msa,OR,285133,294117,296700,308633,309983,309642,299950,299617,292942,286133,286467,291500,306667,323000,337500,339133,332782,328098,326465,322817,317967,309600,306267,309300,322667,324667,327000,318150,319783,316450,315133,319717,329383,341050,347667,355167,357000,355500,354500,362833,376167,388667,396667,429500,461167,479667,441333,396483,362150,354317,373333,389467,404800,390967,379333,376000,382333,391500,389500,377166,369633
394649,850,"Greensburg, IN",msa,IN,129533,133017,139683,146417,149900,149233,148417,145083,142417,139900,143167,146500,149833,156267,162700,170200,170500,172400,174900,176600,174933,169100,158433,155100,157600,162933,166267,163633,166967,163633,161117,161417,171417,176567,179900,175933,172117,170483,176117,183133,183117,176300,178800,183717,197067,199700,201533,185683,192367,191450,199950,186633,181567,184050,190700,196617,193217,192383,190550,190550,194700
394706,851,"Indianola, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102317
394758,852,"La Grande, OR",msa,OR,234667,250833,261133,268933,257100,249800,242300,247950,253433,261633,263300,270150,270283,271633,269933,266133,266133,264133,262117,261750,260417,252917,239950,242150,233083,235167,228000,241083,244667,237000,229300,231633,238467,240467,242450,254700,263567,274917,297083,316417,335583,325333,320467,311633,304967,314967,305967,312800,306167,324983,336150,341967,352150,362150,379333,377667,376333,369667,357667,348500,353833
753909,854,"Ottawa, KS",msa,KS,151333,157483,169817,173150,175650,169983,163650,157500,157167,158800,162117,164767,164800,170650,174833,181075,177708,174208,169300,167333,164300,162300,165950,164317,165817,165833,173650,178650,181150,188150,193800,194633,189817,176667,166667,159997,158330,162663,168500,177250,174583,162083,151650,150800,155767,154950,158967,161333,169667,171167,178833,187150,198983,193983,191500,178333,186667,189667,204633,211300,216467
394912,855,"New Ulm, MN",msa,MN,134246,137246,136580,133250,129600,129283,132617,136183,139833,138950,138200,140200,141250,147000,151033,154633,157367,158000,160900,157900,154567,151233,150900,158567,160233,158333,160183,165183,169183,162100,151767,142000,132900,127400,129417,134450,142300,151283,149600,150767,146283,147950,147200,147383,149033,147467,141600,138300,144100,158267,177400,190733,191583,189083,183917,188100,178433,170600,159567,169233,183900
394791,856,"Lexington, NE",msa,NE,160483,164667,169000,174667,171300,161933,152267,149967,158250,167233,169533,172450,171617,169983,162483,158333,155967,156450,156450,169067,182167,210733,230467,226617,198517,163533,154767,157633,162633,171150,171900,176400,178900,179383,172633,162983,159167,161417,164167,168083,169567,169467,161467,153317,151650,158317,164983,166500,171500,174250,183250,186583,192417,193250,201417,212000,223833,213833,202667,186750,190667
394643,857,"Great Bend, KS",msa,KS,122933,124433,119467,112800,106300,105050,103717,104050,106950,108317,109950,113283,116583,118250,118000,117367,117367,116367,116367,117650,117083,115083,112150,112150,111817,110133,107950,106517,108217,108900,110150,108483,108817,110300,110300,102867,98150,96383,,109133,113733,112467,114700,115167,114350,112350,110550,110717,113317,116483,118667,120317,126483,129800,132283,126433,125950,128617,134633,135550,132583
395110,858,"Spearfish, SD",msa,SD,328317,325650,324167,325833,330667,334442,341759,341892,341117,339465,334498,331224,329543,334509,348402,358252,368269,371983,381983,391817,399450,406100,405617,408815,395648,389315,375150,372317,375983,379467,379117,369783,368117,381317,360317,329433,321083,,436300,456300,451967,446900,448567,444567,436150,436333,469667,544000,610481,675315,680981,662833,604333,571333,539667,531333,527967,546117,531117,530817,531000
395214,859,"Wauchula, FL",msa,FL,174500,180000,194900,206233,205133,208567,196567,190667,177167,181900,187200,190850,200100,201800,202617,196867,197833,197833,195233,192900,191933,194967,197817,199450,188083,176567,173233,179950,198217,208150,214783,209867,194950,189633,187950,201300,204933,224050,243200,259050,293283,288950,304800,258150,247333,228900,236383,277533,330933,366750,349917,313250,287783,277617,277317,282817,279667,272650,271133,280283,307633
394830,860,"Marshall, MN",msa,MN,130917,139083,150417,149417,144583,137967,135967,140783,143450,140450,135467,129667,135000,140133,150633,152950,149550,142217,134900,134667,134667,136983,133950,130283,127300,128150,126983,132550,133400,135483,129550,122033,117933,106933,100783,101633,110300,121933,131933,145267,154800,158100,153133,147633,140333,139917,141250,143750,143317,146650,149967,155483,153817,157483,157783,160283,155467,153000,165333,177136,184636
394529,861,"Deming, NM",msa,NM,125650,125983,126950,126300,127217,126250,126417,126833,127833,128000,126333,128633,129800,131467,130500,132333,134167,136833,139917,141417,141417,140000,140000,140750,144083,152900,160816,166149,160233,154233,153900,156817,159133,160283,164633,166633,165817,162950,159267,162083,166450,175117,176633,175783,170483,165633,164783,169783,171300,169667,163833,159983,160983,168150,173150,173150,175800,176317,178650,176158,176492
394854,862,"Mexico, MO",msa,MO,73967,79527,84277,90880,92586,95003,97083,101750,106133,105300,100217,95167,99800,106517,120600,128967,132900,127200,125500,120750,119100,112100,107117,104100,100800,104933,106300,115800,124167,132500,133300,134933,134933,128300,126233,120383,123683,119083,119083,128783,132133,127800,121467,121483,133167,129833,133000,129833,131500,135000,141667,153000,156000,155967,149633,151633,157650,160817,152317,144667,148233
394584,863,"Fallon, NV",msa,NV,251417,254833,259833,261467,268267,268267,266633,268150,271483,274817,276417,275583,274750,271817,270650,272958,279458,283625,288783,285800,285467,277500,273800,278600,286567,296433,294800,294417,294250,302583,307967,309450,307750,309450,319133,314167,300833,285817,297983,311283,324050,323550,341917,365667,379817,371400,357700,356717,371767,379433,386267,388967,392483,389117,379780,368263,358297,351633,352330,353993,359657
394322,864,"Altus, OK",msa,OK,136633,143217,146250,148750,145500,144133,143633,146933,146950,145950,144217,143400,143983,142417,142550,142300,142117,140817,138150,135967,132967,129267,127283,125617,127283,129933,136600,138300,141833,145167,151167,151067,145733,141400,139333,143000,143400,133733,130717,136133,156117,168433,167950,165883,165217,163217,161967,159817,169800,176467,173317,165000,156667,156633,159967,171383,174750,163083,141167,123667,137650
395181,865,"Uvalde, TX",msa,TX,216533,216533,221317,226250,233750,230633,229133,225800,224500,221167,216150,217450,217450,222300,227083,232083,230750,232567,237817,242483,242483,248900,251567,255000,249967,255300,261133,274167,285467,296267,294933,284633,271300,259633,253300,251333,263000,276300,283633,303633,315333,329667,331333,346300,359966,359967,345083,318417,301417,308000,347000,377250,378883,370550,365633,378667,384333,389300,377967,365783,367450
753884,866,"Hailey, ID",msa,ID,813667,814667,775000,750000,737500,735833,728833,724667,743000,766333,782667,798167,806833,817167,803167,814167,803833,849500,849000,889833,924000,1021000,1130500,1189167,1105000,1104167,1011500,1029500,935333,926333,943000,1003000,1098000,1196667,1214667,1097000,926000,734667,700667,715000,805000,876667,933333,943333,934167,935467,931133,949467,873167,806500,759000,808117,886450,921117,915000,897667,914667,996167,1128417,1143417,1094750
753921,867,"Steamboat Springs, CO",msa,CO,781667,749500,709500,689500,690000,696333,706333,723000,745000,765667,757000,747667,720000,710333,689333,689333,696000,724500,741500,754000,763833,789500,783667,769000,743000,746000,739333,738000,728000,748000,777167,814833,856500,877333,958333,980000,1072500,1090833,1096500,1104000,1045667,1048333,969833,968167,1033833,1147333,1249000,1244167,1194167,1160833,1145833,1237500,1304167,1368167,1324833,1308000,1297833,1281000,1262667,1246333,1229167
395138,868,"Summerville, GA",msa,GA,121169,121852,122502,125293,128276,129267,127633,126483,126000,128083,132067,136033,138917,140750,137450,135783,131600,129933,124083,116417,114683,115517,119850,121167,122633,123400,123650,125150,,158583,158667,,126300,123267,124467,125800,130833,135817,146817,156817,170500,182833,188633,193767,194067,209188,207522,204205,188250,183283,172967,174483,184467,208783,220617,217300,204966,194950,197283,207117,218783
394869,869,"Moberly, MO",msa,MO,102367,107433,114117,109117,104183,97167,94667,97900,109900,124900,133233,136600,136617,141400,142567,142917,139800,135267,133750,131303,126986,120969,120017,124333,129867,133300,136633,138300,136633,133333,129999,129983,128316,124283,120800,122466,132816,142233,157233,164250,161667,151667,141650,141650,139550,141317,143817,147417,151817,154983,164300,164817,169150,167917,171217,174450,169833,174867,175800,175800,167433
394858,870,"Middlesborough, KY",msa,KY,96800,100400,106567,109867,105500,100900,99250,101950,101067,99383,99017,98233,101567,108267,118267,128050,133883,136583,131833,127650,123967,123867,120517,121500,121567,124900,124917,126533,129900,131250,131000,127983,126650,116950,115133,105767,104767,101233,106417,115783,122283,123133,118117,112067,112067,118717,126633,131300,133983,130650,127317,121333,122650,129467,136100,137783,136300,129833,125333,125333,128467
395236,871,"Woodward, OK",msa,OK,158500,158667,161833,164333,167000,163833,157167,153333,155000,158833,163483,167817,172150,174000,173833,172000,167133,162950,157617,153817,150167,146667,145500,145500,148000,149667,150000,149983,151650,151650,147833,143583,143250,142950,139683,129003,119637,112987,112317,114150,116633,118317,119558,118741,118741,119075,118241,114908,115000,118333,125167,127500,127667,127083,127750,128917,132500,132833,134417,132083,136167
395004,872,"Prineville, OR",msa,OR,328933,320633,322167,339833,350983,352783,351417,351833,361833,370533,381300,383333,395633,405800,413800,402467,401600,395750,395783,390817,389667,386167,373500,366833,371150,385150,400467,411317,426650,430000,431667,425000,433000,434633,435300,422300,414817,414150,430483,443833,448817,464983,490817,535500,532967,524617,523267,556617,586633,588317,583333,572667,580967,574300,565800,549167,543167,537333,542150,555483,566300
845170,873,"Scottsburg, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224917,179900
845169,874,"Rockport, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467333,454150,370467,356633
394687,875,"Hood River, OR",msa,OR,448333,488500,515833,532667,541167,531000,516000,500667,504167,505667,494333,496333,509667,521000,532633,522300,530800,521500,526983,527150,511483,491667,484000,504000,533167,565000,576667,578317,562150,570150,597667,643000,718167,784833,802833,792000,765000,768333,739167,724500,724833,749833,753000,748333,740167,738333,746000,710750,679733,676567,692483,730333,725500,730667,740833,760833,762000,735000,729667,755667,766667
394601,876,"Forrest City, AR",msa,AR,95833,96042,95833,96250,96667,94250,93833,92167,94333,93483,94317,93300,92317,92900,93750,98417,100317,105317,104967,107483,105483,106333,104317,99650,95233,90550,90550,93267,,109125,109158,103342,101650,105650,107150,104417,96750,93583,103833,103817,98317,88967,97467,109300,119483,121167,122333,116333,112833,109967,112633,114600,116633,119933,123267,119600,113800,103833,104167,111333,123000
394494,877,"Connersville, IN",msa,IN,68250,76400,81267,80433,78100,79750,83850,83883,83217,82317,83400,79917,76400,73133,76967,80150,79800,77267,77500,80700,83700,88267,82583,76767,67433,77417,86067,86067,79433,74933,78267,81500,82267,83800,81167,80933,79667,82383,88050,95817,109133,117117,122417,126600,126750,127450,123967,146300,163933,164083,144083,126117,122933,119283,121583,130583,143233,147233,144583,135583,133950
394868,878,"Mitchell, SD",msa,SD,,,,,,,,,,,,,,306667,291333,263833,228833,208833,202416,204833,206833,190083,177633,160933,159900,151600,151600,156633,170800,175667,174750,165550,156883,144433,134450,133250,145050,161567,205750,225650,232483,208317,199950,193250,182917,170933,165933,169583,180433,197117,208217,219050,223733,231817,237150,246483,254667,273000,289817,304117,300750
394831,879,"Marshall, MO",msa,MO,96933,107367,113967,118000,118567,119150,124817,127817,130117,129517,126700,123900,119083,122317,126117,128200,124950,124733,123033,124700,124917,127450,129133,129167,130000,129983,133150,137150,137083,130917,129733,128950,128283,118800,113333,107000,110000,119333,132400,137733,133067,133333,135833,142500,145833,154817,165633,168950,162433,154950,154967,155000,158300,154933,154600,152267,152300,154133,151467,151433,149933
394418,880,"Brookings, OR",msa,OR,388000,394333,401333,405167,407167,403500,409650,421317,436650,449667,450000,448000,440333,439667,436333,432500,419500,416167,414667,427667,431333,438000,438000,439650,431317,417983,398000,384333,376333,379667,378333,374333,365000,351667,347000,343000,348000,360667,384000,409000,428333,456333,480333,514333,523000,520333,494333,462667,466000,473500,496500,502483,521650,526983,521308,504808,508141,529666,529500,535983,529150
395241,881,"Yankton, SD",msa,SD,171600,174800,179267,182633,183400,181933,180083,188483,196967,206983,202067,196917,192050,195633,199033,198367,197333,191567,188900,187600,195267,202267,206067,206100,200700,204867,213867,226450,218117,204083,190767,199950,204150,196567,174050,156517,152750,160117,169800,180317,182983,184083,181917,185250,181333,176833,172650,175633,174217,175033,171700,193917,213917,230433,217933,200967,189467,186000,187983,198800,217117
395198,882,"Wahpeton, ND",msa,ND,176833,180167,180167,172733,168433,163767,161783,170083,172600,189933,180600,171083,148900,148900,158233,168933,170783,173483,176650,184800,189433,179067,166900,153067,161233,176100,179950,177617,172417,180733,182400,181567,177433,163267,144933,130583,131417,141917,142917,141283,142950,156283,166583,159417,150250,145750,149083,154067,166233,169567,179567,171583,176617,174983,174667,167500,160817,157817,161617,164600,172917
394818,883,"Magnolia, AR",msa,AR,152333,152333,155917,158750,157000,154500,152733,152983,154567,162167,170333,177667,175667,173333,171000,168817,158117,156267,157783,166150,164000,160000,161333,156233,152967,144933,151700,156300,161583,162750,168083,172833,175000,174167,172467,169133,164300,154333,145150,142233,140550,138033,139267,145117,156483,160500,179633,181633,198267,201617,210767,212300,200650,191500,184000,184833,193167,197250,196417,191383,179950
394564,884,"Elk City, OK",msa,OK,126000,129333,133333,137817,141150,143150,143333,144650,145983,150650,152667,153833,152467,150767,151517,153217,153233,151317,149483,149400,149567,149700,149033,147367,147150,145917,144383,140717,138550,136883,137467,137467,137500,135333,135833,137000,139133,137767,137933,137967,,153300,159767,158133,159767,162383,164050,164083,151667,141583,139917,146583,153300,151633,159950,161617,164933,159950,158283,163300,168283
394793,885,"Liberal, KS",msa,KS,134117,139617,143525,148175,151342,151217,150792,147108,146483,146525,148542,150583,152000,152500,152500,150458,149625,148625,149500,146467,142633,138800,141833,140667,140333,140333,142500,146833,147150,154150,159450,165100,167100,162117,153150,145817,137133,137100,134183,137550,139250,142500,144167,139167,136633,139117,143283,143317,139167,138167,139650,145883,149800,152067,157400,163483,163067,159500,156333,165250,170583
395239,885,"Worthington, MN",msa,MN,148767,161300,174233,176633,177467,175233,170167,166800,165117,165583,168950,172217,177217,177183,174900,169100,166600,164933,166767,167783,165900,164867,166383,176967,185300,188600,184767,187133,184833,183167,180800,193800,191633,185750,172567,176533,182267,181283,182967,177450,172583,164233,165667,171017,174367,169217,170533,178717,186433,189700,186283,187983,184750,188150,187317,193883,189067,186567,179750,179500,179333
394945,887,"Oskaloosa, IA",msa,IA,113452,115785,121567,126167,133700,135400,136500,130633,131800,131950,131950,129083,128167,129833,133200,136600,136800,133633,128667,130417,130067,128383,123133,119983,123167,123133,125633,129433,141633,144117,139450,124750,120400,118500,121867,122867,125767,125600,130267,143600,162600,166267,161267,148250,144917,139933,139283,137317,150667,164633,181883,178217,176583,174633,171600,170083,161783,155117,149950,148050,153050
