Month,ZipCode,MeanValue
2017-04-30,78728,314616.5443
2017-04-30,78617,191499.4857
2017-04-30,78731,662047.398
2017-04-30,78757,442672.8285
2017-04-30,78702,363936.7233
2017-04-30,78752,303596.6771
2017-04-30,78703,837757.9995
2017-04-30,78734,415571.2103
2017-04-30,78739,575781.805
2017-04-30,78735,546074.4436
2017-04-30,78747,272214.9749
2017-04-30,78732,590069.2459
2017-04-30,78751,428098.4178
2017-04-30,78645,280731.5844
2017-04-30,78726,489460.5426
2017-04-30,78730,687901.4979
2017-04-30,78733,722207.2073
2017-04-30,78721,268203.5202
2017-04-30,78701,526739.7009
2017-04-30,78756,513425.2194
2017-04-30,78736,366911.6134
2017-04-30,78652,315707.5318
2017-04-30,78669,384724.614
2017-04-30,78725,205221.1649
2017-04-30,78722,408566.6546
2017-04-30,78719,184014.823
2017-05-31,78660,283559.8468
2017-05-31,78745,295461.0957
2017-05-31,78753,244709.5786
2017-05-31,78704,497392.682
2017-05-31,78758,269837.3705
2017-05-31,78748,312639.0853
2017-05-31,78744,213159.0824
2017-05-31,78741,264792.5216
2017-05-31,78759,498364.2134
2017-05-31,78653,224264.8489
2017-05-31,78723,342922.3439
2017-05-31,78749,440380.2558
2017-05-31,78750,440476.8587
2017-05-31,78754,268910.1816
2017-05-31,78727,339316.0267
2017-05-31,78746,946256.5533
2017-05-31,78705,354353.5439
2017-05-31,78738,537743.6221
2017-05-31,78724,200073.7239
2017-05-31,78728,315222.001
2017-05-31,78617,192719.0019
2017-05-31,78731,663531.6125
2017-05-31,78757,444352.1926
2017-05-31,78702,364683.9147
2017-05-31,78752,305010.7559
2017-05-31,78703,840365.8103
2017-05-31,78734,416635.7192
2017-05-31,78739,575483.0749
2017-05-31,78735,547808.1409
2017-05-31,78747,272951.7065
2017-05-31,78732,590452.5264
2017-05-31,78751,429089.9293
2017-05-31,78645,282192.9718
2017-05-31,78726,489584.6358
2017-05-31,78730,689366.5564
2017-05-31,78733,722379.0915
2017-05-31,78721,270561.0094
2017-05-31,78701,527878.3635
2017-05-31,78756,515413.9667
2017-05-31,78736,368266.3126
2017-05-31,78652,316498.7583
2017-05-31,78669,386171.2852
2017-05-31,78725,205736.7323
2017-05-31,78722,409288.3891
2017-05-31,78719,185527.8446
2017-06-30,78660,283942.4429
2017-06-30,78745,296083.2873
2017-06-30,78753,245961.6765
2017-06-30,78704,498367.3618
2017-06-30,78758,271141.3882
2017-06-30,78748,312869.3904
2017-06-30,78744,213909.1841
2017-06-30,78741,266138.6727
2017-06-30,78759,498924.1414
2017-06-30,78653,224707.077
2017-06-30,78723,343460.8499
2017-06-30,78749,440725.0061
2017-06-30,78750,440953.7442
2017-06-30,78754,269630.7025
2017-06-30,78727,340472.8014
2017-06-30,78746,948945.1926
2017-06-30,78705,355139.4959
2017-06-30,78738,537912.7073
2017-06-30,78724,200784.4402
2017-06-30,78728,315640.36
2017-06-30,78617,193548.921
2017-06-30,78731,664110.4733
2017-06-30,78757,444779.7686
2017-06-30,78702,364427.1367
2017-06-30,78752,305021.9837
2017-06-30,78703,841614.6224
2017-06-30,78734,417454.1984
2017-06-30,78739,575142.546
2017-06-30,78735,548911.1844
2017-06-30,78747,273435.7714
2017-06-30,78732,590486.8495
2017-06-30,78751,429343.8761
2017-06-30,78645,283536.2774
2017-06-30,78726,489509.7362
2017-06-30,78730,688949.0316
2017-06-30,78733,721291.7482
2017-06-30,78721,271924.4296
2017-06-30,78701,528323.3665
2017-06-30,78756,516330.9508
2017-06-30,78736,368618.7265
2017-06-30,78652,316956.0738
2017-06-30,78669,387657.2792
2017-06-30,78725,206330.2061
2017-06-30,78722,409714.6213
2017-06-30,78719,186716.8189
2017-07-31,78660,283921.6172
2017-07-31,78745,296323.9843
2017-07-31,78753,246547.5012
2017-07-31,78704,498497.7363
2017-07-31,78758,271782.0371
2017-07-31,78748,312728.5785
2017-07-31,78744,214198.101
2017-07-31,78741,267001.0945
2017-07-31,78759,498466.9781
2017-07-31,78653,224716.0145
2017-07-31,78723,343502.0687
2017-07-31,78749,440344.964
2017-07-31,78750,440783.0929
2017-07-31,78754,269780.2993
2017-07-31,78727,341145.2847
2017-07-31,78746,952043.3078
2017-07-31,78705,355975.7107
2017-07-31,78738,537504.0214
2017-07-31,78724,201027.1864
2017-07-31,78728,315848.0646
2017-07-31,78617,194004.3395
2017-07-31,78731,663967.9734
2017-07-31,78757,443909.9524
2017-07-31,78702,363231.8171
2017-07-31,78752,304518.6931
2017-07-31,78703,840155.3826
2017-07-31,78734,418008.7564
2017-07-31,78739,574622.0088
2017-07-31,78735,549630.1143
2017-07-31,78747,273622.6843
2017-07-31,78732,590239.248
2017-07-31,78751,428656.1891
2017-07-31,78645,284782.7763
2017-07-31,78726,489253.0223
2017-07-31,78730,687652.6748
2017-07-31,78733,720294.577
2017-07-31,78721,272613.9312
2017-07-31,78701,528181.8893
2017-07-31,78756,515367.4543
2017-07-31,78736,368160.8208
2017-07-31,78652,317156.4199
2017-07-31,78669,389592.6172
2017-07-31,78725,206820.5999
2017-07-31,78722,409073.3867
2017-07-31,78719,187124.8728
2017-08-31,78660,284114.7605
2017-08-31,78745,296581.5976
2017-08-31,78753,247037.6109
2017-08-31,78704,498950.145
2017-08-31,78758,272429.6458
2017-08-31,78748,312898.5425
2017-08-31,78744,214401.4574
2017-08-31,78741,268211.4768
2017-08-31,78759,497681.7559
2017-08-31,78653,225001.9908
2017-08-31,78723,343339.3522
2017-08-31,78749,439908.9998
2017-08-31,78750,440939.5057
2017-08-31,78754,270157.2794
2017-08-31,78727,341628.1597
2017-08-31,78746,955973.6936
2017-08-31,78705,357729.743
2017-08-31,78738,537875.1808
2017-08-31,78724,201990.6082
2017-08-31,78728,316202.7593
2017-08-31,78617,194613.0691
2017-08-31,78731,664468.5751
2017-08-31,78757,442840.0214
2017-08-31,78702,362740.4542
2017-08-31,78752,303633.0037
2017-08-31,78703,839386.7594
2017-08-31,78734,418647.8063
2017-08-31,78739,574385.4872
2017-08-31,78735,550434.7953
2017-08-31,78747,274356.0266
2017-08-31,78732,590574.8085
2017-08-31,78751,428298.6734
2017-08-31,78645,285762.0457
2017-08-31,78726,489347.5132
2017-08-31,78730,687202.808
2017-08-31,78733,721274.8079
2017-08-31,78721,273906.0157
2017-08-31,78701,527483.8116
2017-08-31,78756,515135.4788
2017-08-31,78736,368255.2596
2017-08-31,78652,317906.8198
2017-08-31,78669,391884.1656
2017-08-31,78725,207270.5383
2017-08-31,78722,408649.6244
2017-08-31,78719,187163.2695
2017-09-30,78660,284497.8175
2017-09-30,78745,296989.24
2017-09-30,78753,247589.2876
2017-09-30,78704,499395.9962
2017-09-30,78758,273483.4671
2017-09-30,78748,313369.053
2017-09-30,78744,214964.5026
2017-09-30,78741,269867.8881
2017-09-30,78759,497047.4409
2017-09-30,78653,225363.6134
2017-09-30,78723,343681.0378
2017-09-30,78749,439545.6781
2017-09-30,78750,441337.8389
2017-09-30,78754,270535.1413
2017-09-30,78727,342308.2779
2017-09-30,78746,960037.888
2017-09-30,78705,359651.2798
2017-09-30,78738,539128.1621
2017-09-30,78724,203003.1035
2017-09-30,78728,316618.2696
2017-09-30,78617,195005.7365
2017-09-30,78731,666108.042
2017-09-30,78757,442560.2433
2017-09-30,78702,363034.2205
2017-09-30,78752,303065.5497
2017-09-30,78703,840158.2456
2017-09-30,78734,419837.4498
2017-09-30,78739,574283.472
2017-09-30,78735,551842.7837
2017-09-30,78747,275223.2714
2017-09-30,78732,591184.7178
2017-09-30,78751,428123.1251
2017-09-30,78645,286578.3559
2017-09-30,78726,489912.3876
2017-09-30,78730,688727.1969
2017-09-30,78733,723942.3584
2017-09-30,78721,276229.1892
2017-09-30,78701,527122.5522
2017-09-30,78756,515644.4311
2017-09-30,78736,368935.2541
2017-09-30,78652,318996.5853
2017-09-30,78669,394004.7345
2017-09-30,78725,207557.5556
2017-09-30,78722,408969.2094
2017-09-30,78719,187059.2327
2017-10-31,78660,285120.9891
2017-10-31,78745,297689.7902
2017-10-31,78753,248562.5718
2017-10-31,78704,500363.8833
2017-10-31,78758,274847.8535
2017-10-31,78748,314214.6015
2017-10-31,78744,216290.8081
2017-10-31,78741,272660.211
2017-10-31,78759,497061.8324
2017-10-31,78653,226429.9405
2017-10-31,78723,344535.1231
2017-10-31,78749,439791.3765
2017-10-31,78750,442435.9681
2017-10-31,78754,271483.5224
2017-10-31,78727,343582.4863
2017-10-31,78746,962932.1947
2017-10-31,78705,361759.6656
2017-10-31,78738,540799.8262
2017-10-31,78724,204598.7704
2017-10-31,78728,317465.5845
2017-10-31,78617,195816.3908
2017-10-31,78731,668301.6743
2017-10-31,78757,443303.3119
2017-10-31,78702,364200.9736
2017-10-31,78752,302726.7237
2017-10-31,78703,842237.2718
2017-10-31,78734,421757.8695
2017-10-31,78739,574344.303
2017-10-31,78735,553253.8067
2017-10-31,78747,276411.5999
2017-10-31,78732,591922.1181
2017-10-31,78751,428366.2753
2017-10-31,78645,287328.1934
2017-10-31,78726,490794.4993
2017-10-31,78730,690932.9135
2017-10-31,78733,727268.3932
2017-10-31,78721,279767.0179
2017-10-31,78701,527356.4781
2017-10-31,78756,517127.994
2017-10-31,78736,370307.3241
2017-10-31,78652,320747.5372
2017-10-31,78669,395661.6226
2017-10-31,78725,208420.3456
2017-10-31,78722,410178.9937
2017-10-31,78719,188025.5509
2017-11-30,78660,285921.6088
2017-11-30,78745,298971.7309
2017-11-30,78753,249615.5075
2017-11-30,78704,502230.6484
2017-11-30,78758,276284.9385
2017-11-30,78748,315164.7565
2017-11-30,78744,217949.9974
2017-11-30,78741,275548.2968
2017-11-30,78759,497464.6637
2017-11-30,78653,227797.7258
2017-11-30,78723,346355.0064
2017-11-30,78749,440514.0627
2017-11-30,78750,443613.3871
2017-11-30,78754,272445.3896
2017-11-30,78727,344944.9059
2017-11-30,78746,966187.4459
2017-11-30,78705,363163.8361
2017-11-30,78738,542383.2814
2017-11-30,78724,206187.5836
2017-11-30,78728,318433.4442
2017-11-30,78617,196587.2661
2017-11-30,78731,670830.0979
2017-11-30,78757,444967.8871
2017-11-30,78702,366478.2264
2017-11-30,78752,303388.0936
2017-11-30,78703,845759.5065
2017-11-30,78734,424002.6718
2017-11-30,78739,574743.0281
2017-11-30,78735,554550.5323
2017-11-30,78747,277497.7148
2017-11-30,78732,592494.5816
2017-11-30,78751,428962.9991
2017-11-30,78645,288047.1705
2017-11-30,78726,491580.7132
2017-11-30,78730,693315.2214
2017-11-30,78733,730575.4537
2017-11-30,78721,283695.4923
2017-11-30,78701,527797.6545
2017-11-30,78756,519153.5972
2017-11-30,78736,371853.8193
2017-11-30,78652,322240.8698
2017-11-30,78669,397089.5995
2017-11-30,78725,209986.2385
2017-11-30,78722,412089.2451
2017-11-30,78719,189488.0183
2017-12-31,78660,287114.8298
2017-12-31,78745,300853.6023
2017-12-31,78753,250980.2301
2017-12-31,78704,504988.7047
2017-12-31,78758,278181.9882
2017-12-31,78748,316387.1167
2017-12-31,78744,219606.8775
2017-12-31,78741,278444.4842
2017-12-31,78759,498710.7263
2017-12-31,78653,229277.8797
2017-12-31,78723,348179.276
2017-12-31,78749,441755.2762
2017-12-31,78750,445218.1443
2017-12-31,78754,273714.0766
2017-12-31,78727,346690.1196
2017-12-31,78746,969178.723
2017-12-31,78705,364472.7716
2017-12-31,78738,544170.1761
2017-12-31,78724,207755.3883
2017-12-31,78728,319616.7257
2017-12-31,78617,197935.3331
2017-12-31,78731,673440.0231
2017-12-31,78757,446815.8796
2017-12-31,78702,369440.8551
2017-12-31,78752,304721.1198
2017-12-31,78703,849815.5479
2017-12-31,78734,426277.3009
2017-12-31,78739,575808.8096
2017-12-31,78735,555817.1779
2017-12-31,78747,278664.2636
2017-12-31,78732,593830.4023
2017-12-31,78751,429932.3893
2017-12-31,78645,288907.8702
2017-12-31,78726,492767.1178
2017-12-31,78730,696487.069
2017-12-31,78733,734623.1392
2017-12-31,78721,286775.3303
2017-12-31,78701,527953.145
2017-12-31,78756,521850.8726
2017-12-31,78736,374116.4046
2017-12-31,78652,323811.9644
2017-12-31,78669,397942.9529
2017-12-31,78725,212242.7804
2017-12-31,78722,413524.5345
2017-12-31,78719,191413.5021
2018-01-31,78660,288153.1229
2018-01-31,78745,302630.4864
2018-01-31,78753,251861.1782
2018-01-31,78704,508180.8376
2018-01-31,78758,280048.7921
2018-01-31,78748,317439.3418
2018-01-31,78744,220884.6253
2018-01-31,78741,281006.8099
2018-01-31,78759,500079.0902
2018-01-31,78653,230580.5897
2018-01-31,78723,349683.3077
2018-01-31,78749,442506.8372
2018-01-31,78750,446419.4026
2018-01-31,78754,274744.183
2018-01-31,78727,347903.6224
2018-01-31,78746,972442.3837
2018-01-31,78705,364961.2344
2018-01-31,78738,545720.1487
2018-01-31,78724,209081.3379
2018-01-31,78728,320406.0294
2018-01-31,78617,199298.0549
2018-01-31,78731,675477.5689
2018-01-31,78757,448486.9022
2018-01-31,78702,372541.7511
2018-01-31,78752,306232.634
2018-01-31,78703,854667.8928
2018-01-31,78734,428059.4628
2018-01-31,78739,576721.5883
2018-01-31,78735,557084.2514
2018-01-31,78747,279776.8189
2018-01-31,78732,595613.0824
2018-01-31,78751,431015.0799
2018-01-31,78645,289711.2813
2018-01-31,78726,493513.9527
2018-01-31,78730,699345.3259
2018-01-31,78733,738048.3101
2018-01-31,78721,289016.5858
2018-01-31,78701,527307.7297
2018-01-31,78756,524611.0104
2018-01-31,78736,376152.5628
2018-01-31,78652,324403.2135
2018-01-31,78669,398428.2178
2018-01-31,78725,214204.0346
2018-01-31,78722,414953.8971
2018-01-31,78719,192571.6547
2018-02-28,78660,288982.6819
2018-02-28,78745,304249.9082
2018-02-28,78753,252642.3678
2018-02-28,78704,510726.0822
2018-02-28,78758,282058.1404
2018-02-28,78748,318470.1832
2018-02-28,78744,222231.4649
2018-02-28,78741,282984.1339
2018-02-28,78759,501241.5299
2018-02-28,78653,231791.814
2018-02-28,78723,350448.466
2018-02-28,78749,442954.4324
2018-02-28,78750,447044.3395
2018-02-28,78754,275696.173
2018-02-28,78727,349383.2216
2018-02-28,78746,974642.1333
2018-02-28,78705,365173.8689
2018-02-28,78738,547119.8343
2018-02-28,78724,210377.4707
2018-02-28,78728,321030.2422
2018-02-28,78617,200743.6858
2018-02-28,78731,676585.7384
2018-02-28,78757,449229.2012
2018-02-28,78702,374388.6586
2018-02-28,78752,307153.364
2018-02-28,78703,857654.4123
2018-02-28,78734,429425.9162
2018-02-28,78739,577429.7935
2018-02-28,78735,557849.7943
2018-02-28,78747,280989.6993
2018-02-28,78732,597580.1396
2018-02-28,78751,431549.2279
2018-02-28,78645,290561.1612
2018-02-28,78726,494081.8631
2018-02-28,78730,701874.1155
2018-02-28,78733,739489.4748
2018-02-28,78721,290303.0616
2018-02-28,78701,527147.4736
2018-02-28,78756,526198.2792
2018-02-28,78736,377653.1125
2018-02-28,78652,324565.2474
2018-02-28,78669,398452.0283
2018-02-28,78725,215583.031
2018-02-28,78722,415719.2265
2018-02-28,78719,194517.756
2018-03-31,78660,289693.773
2018-03-31,78745,305672.4697
2018-03-31,78753,253445.2861
2018-03-31,78704,513463.7287
2018-03-31,78758,283848.0625
2018-03-31,78748,319545.2884
2018-03-31,78744,223462.6262
2018-03-31,78741,284603.5089
2018-03-31,78759,502393.8257
2018-03-31,78653,233083.7275
2018-03-31,78723,351549.5216
2018-03-31,78749,443441.3706
2018-03-31,78750,447575.6947
2018-03-31,78754,276735.473
2018-03-31,78727,350771.7444
2018-03-31,78746,977112.8037
2018-03-31,78705,365753.0451
2018-03-31,78738,548993.0145
2018-03-31,78724,211940.7535
2018-03-31,78728,321565.8997
2018-03-31,78617,202147.5972
2018-03-31,78731,677283.7949
2018-03-31,78757,450100.972
2018-03-31,78702,376085.9908
2018-03-31,78752,307939.8909
2018-03-31,78703,860552.1045
2018-03-31,78734,430951.9791
2018-03-31,78739,577644.2669
2018-03-31,78735,559364.1178
2018-03-31,78747,282667.6511
2018-03-31,78732,599127.4424
2018-03-31,78751,432683.3887
2018-03-31,78645,291969.1929
2018-03-31,78726,494477.5501
2018-03-31,78730,703809.1429
2018-03-31,78733,740294.4959
2018-03-31,78721,292338.2998
2018-03-31,78701,528791.2322
2018-03-31,78756,527397.6042
2018-03-31,78736,378996.2877
2018-03-31,78652,324758.0597
2018-03-31,78669,399962.9944
2018-03-31,78725,216498.6208
2018-03-31,78722,416931.0528
2018-03-31,78719,197989.2416
2018-04-30,78660,290300.8712
2018-04-30,78745,306935.6284
2018-04-30,78753,254308.4539
2018-04-30,78704,515117.8487
2018-04-30,78758,285338.899
2018-04-30,78748,320622.4817
2018-04-30,78744,224474.2445
2018-04-30,78741,285349.8939
2018-04-30,78759,503053.1857
2018-04-30,78653,233882.0921
2018-04-30,78723,352178.8652
2018-04-30,78749,444084.6375
2018-04-30,78750,447987.4255
2018-04-30,78754,277377.1116
2018-04-30,78727,352069.1384
2018-04-30,78746,979865.7609
2018-04-30,78705,367163.1143
2018-04-30,78738,551205.5923
2018-04-30,78724,213305.6165
2018-04-30,78728,321907.296
2018-04-30,78617,203300.2444
2018-04-30,78731,677392.4223
2018-04-30,78757,449956.6692
2018-04-30,78702,377229.557
2018-04-30,78752,308285.822
2018-04-30,78703,862300.5996
2018-04-30,78734,432386.0672
2018-04-30,78739,577969.8468
2018-04-30,78735,561012.6624
2018-04-30,78747,284036.3908
2018-04-30,78732,599368.9936
2018-04-30,78751,434338.1131
2018-04-30,78645,293047.5126
2018-04-30,78726,494641.3343
2018-04-30,78730,705406.5363
2018-04-30,78733,740549.5875
2018-04-30,78721,293950.1049
2018-04-30,78701,531050.0296
2018-04-30,78756,527853.2626
2018-04-30,78736,380347.8186
2018-04-30,78652,324915.77
2018-04-30,78669,402083.3133
2018-04-30,78725,217132.8809
2018-04-30,78722,417735.4207
2018-04-30,78719,201471.3244
2018-05-31,78660,291055.4182
2018-05-31,78745,308355.5541
2018-05-31,78753,255654.1457
2018-05-31,78704,517263.8047
2018-05-31,78758,287272.0161
2018-05-31,78748,321862.4124
2018-05-31,78744,225471.7661
2018-05-31,78741,286200.4303
2018-05-31,78759,504051.9125
2018-05-31,78653,234393.7903
2018-05-31,78723,353589.4187
2018-05-31,78749,445137.4756
2018-05-31,78750,448853.8511
2018-05-31,78754,277896.2043
2018-05-31,78727,353434.0206
2018-05-31,78746,984297.135
2018-05-31,78705,369183.7469
2018-05-31,78738,553838.5163
2018-05-31,78724,214546.8986
2018-05-31,78728,322490.04
2018-05-31,78617,204412.1722
2018-05-31,78731,678817.122
2018-05-31,78757,449911.5761
2018-05-31,78702,379488.608
2018-05-31,78752,309155.754
2018-05-31,78703,865906.3302
2018-05-31,78734,434134.7197
2018-05-31,78739,578876.8843
2018-05-31,78735,563770.3438
2018-05-31,78747,285275.1417
2018-05-31,78732,599405.3993
2018-05-31,78751,437173.734
2018-05-31,78645,294485.5401
2018-05-31,78726,495099.1667
2018-05-31,78730,707342.7879
2018-05-31,78733,741940.3193
2018-05-31,78721,295850.8953
2018-05-31,78701,534464.6915
2018-05-31,78756,528417.5169
2018-05-31,78736,382585.1873
2018-05-31,78652,325421.3385
2018-05-31,78669,405239.9798
2018-05-31,78725,217805.8058
2018-05-31,78722,419250.5675
2018-05-31,78719,204768.3948
2018-06-30,78660,291614.055
2018-06-30,78745,309646.2206
2018-06-30,78753,257100.3302
2018-06-30,78704,518826.6737
2018-06-30,78758,288911.0141
2018-06-30,78748,322920.8322
2018-06-30,78744,226212.6975
2018-06-30,78741,286982.3045
2018-06-30,78759,505079.9758
2018-06-30,78653,234654.2714
2018-06-30,78723,355082.3413
2018-06-30,78749,446120.7956
2018-06-30,78750,449854.2497
2018-06-30,78754,278067.3893
2018-06-30,78727,354732.9903
2018-06-30,78746,991389.1641
2018-06-30,78705,370613.3116
2018-06-30,78738,555964.35
2018-06-30,78724,215441.4417
2018-06-30,78728,323085.1627
2018-06-30,78617,204906.6316
2018-06-30,78731,680815.3245
2018-06-30,78757,450005.5816
2018-06-30,78702,381835.6306
2018-06-30,78752,309901.8905
2018-06-30,78703,870040.0372
2018-06-30,78734,435364.3165
2018-06-30,78739,580681.9336
2018-06-30,78735,566565.5434
2018-06-30,78747,285980.9247
2018-06-30,78732,599016.7691
2018-06-30,78751,440095.6528
2018-06-30,78645,295452.607
2018-06-30,78726,495276.5977
2018-06-30,78730,709796.3414
2018-06-30,78733,743761.1565
2018-06-30,78721,297486.9468
2018-06-30,78701,535865.7812
2018-06-30,78756,528500.42
2018-06-30,78736,385197.9801
2018-06-30,78652,325799.6519
2018-06-30,78669,407681.8819
2018-06-30,78725,218311.3377
2018-06-30,78722,420649.6889
2018-06-30,78719,206816.2761
2018-07-31,78660,292708.0104
2018-07-31,78745,310888.8154
2018-07-31,78753,258796.0479
2018-07-31,78704,520450.5206
2018-07-31,78758,290464.4328
2018-07-31,78748,324070.6781
2018-07-31,78744,227252.1967
2018-07-31,78741,287493.7826
2018-07-31,78759,506369.9596
2018-07-31,78653,235183.1046
2018-07-31,78723,357154.7711
2018-07-31,78749,447243.2693
2018-07-31,78750,451386.708
2018-07-31,78754,278840.8637
2018-07-31,78727,356307.5476
2018-07-31,78746,1000413.52
2018-07-31,78705,371629.2966
2018-07-31,78738,558490.8437
2018-07-31,78724,216329.5983
2018-07-31,78728,324029.6219
2018-07-31,78617,205226.1544
2018-07-31,78731,682973.5431
2018-07-31,78757,450734.3681
2018-07-31,78702,384022.9531
2018-07-31,78752,311066.8873
2018-07-31,78703,873826.3163
2018-07-31,78734,436785.8731
2018-07-31,78739,583097.7689
2018-07-31,78735,569699.5361
2018-07-31,78747,286767.3124
2018-07-31,78732,599944.8127
2018-07-31,78751,442730.0842
2018-07-31,78645,296823.865
2018-07-31,78726,496122.5287
2018-07-31,78730,714424.0548
2018-07-31,78733,746301.8864
2018-07-31,78721,299407.0543
2018-07-31,78701,536662.4177
2018-07-31,78756,527915.3723
2018-07-31,78736,387942.9114
2018-07-31,78652,327191.4391
2018-07-31,78669,410431.8147
2018-07-31,78725,218949.5979
2018-07-31,78722,422233.6004
2018-07-31,78719,209078.46
2018-08-31,78660,293560.8976
2018-08-31,78745,311635.6887
2018-08-31,78753,260009.5827
2018-08-31,78704,521855.9512
2018-08-31,78758,291122.6913
2018-08-31,78748,324892.6114
2018-08-31,78744,228312.602
2018-08-31,78741,288250.2269
2018-08-31,78759,507321.2437
2018-08-31,78653,235691.0541
2018-08-31,78723,358712.2722
2018-08-31,78749,448085.7747
2018-08-31,78750,452916.2257
2018-08-31,78754,279575.0148
2018-08-31,78727,357495.0014
2018-08-31,78746,1009331.232
2018-08-31,78705,372263.9785
2018-08-31,78738,560362.748
2018-08-31,78724,217392.0206
2018-08-31,78728,324586.7698
2018-08-31,78617,205417.1193
2018-08-31,78731,685008.5929
2018-08-31,78757,451815.2364
2018-08-31,78702,385758.7035
2018-08-31,78752,312196.8286
2018-08-31,78703,878168.6883
2018-08-31,78734,437725.5679
2018-08-31,78739,585218.3911
2018-08-31,78735,572520.4386
2018-08-31,78747,287489.7696
2018-08-31,78732,600859.823
2018-08-31,78751,444873.4359
2018-08-31,78645,297700.9064
2018-08-31,78726,496867.4139
2018-08-31,78730,718819.2171
2018-08-31,78733,749106.1129
2018-08-31,78721,301335.6685
2018-08-31,78701,536942.4954
2018-08-31,78756,527614.358
2018-08-31,78736,390207.1864
2018-08-31,78652,329194.1484
2018-08-31,78669,412873.0268
2018-08-31,78725,219589.2816
2018-08-31,78722,422635.4704
2018-08-31,78719,212090.6072
2018-09-30,78660,294386.6667
2018-09-30,78745,312315.5504
2018-09-30,78753,261046.549
2018-09-30,78704,523073.9808
2018-09-30,78758,291848.6831
2018-09-30,78748,325621.2651
2018-09-30,78744,229884.3944
2018-09-30,78741,289224.5353
2018-09-30,78759,508053.2378
2018-09-30,78653,236147.3195
2018-09-30,78723,359966.2559
2018-09-30,78749,448958.5677
2018-09-30,78750,454575.9567
2018-09-30,78754,280509.4589
2018-09-30,78727,358610.9867
2018-09-30,78746,1017196.511
2018-09-30,78705,372712.5019
2018-09-30,78738,562879.4203
2018-09-30,78724,218520.457
2018-09-30,78728,324970.4029
2018-09-30,78617,205937.0823
2018-09-30,78731,686843.4695
2018-09-30,78757,452729.338
2018-09-30,78702,387303.0051
2018-09-30,78752,313835.5998
2018-09-30,78703,882722.6205
2018-09-30,78734,439200.0785
2018-09-30,78739,587309.6482
2018-09-30,78735,574984.0801
2018-09-30,78747,288045.0349
2018-09-30,78732,602176.4544
2018-09-30,78751,446349.0915
2018-09-30,78645,298663.8036
2018-09-30,78726,497932.6481
2018-09-30,78730,723395.2248
2018-09-30,78733,752240.6761
2018-09-30,78721,303125.945
2018-09-30,78701,537305.1595
2018-09-30,78756,527200.9363
2018-09-30,78736,392660.112
2018-09-30,78652,331360.8815
2018-09-30,78669,415899.889
2018-09-30,78725,220090.6944
2018-09-30,78722,422639.568
2018-09-30,78719,215311.211
2018-10-31,78660,294898.2261
2018-10-31,78745,313330.9974
2018-10-31,78753,262256.9348
2018-10-31,78704,525697.4727
2018-10-31,78758,293444.9285
2018-10-31,78748,326266.6714
2018-10-31,78744,231318.3655
2018-10-31,78741,290725.1625
2018-10-31,78759,509039.3078
2018-10-31,78653,236768.2225
2018-10-31,78723,360928.2015
2018-10-31,78749,450062.5534
2018-10-31,78750,456117.3561
2018-10-31,78754,281399.6457
2018-10-31,78727,360098.5322
2018-10-31,78746,1022691.212
2018-10-31,78705,373778.7179
2018-10-31,78738,565086.699
2018-10-31,78724,219731.134
2018-10-31,78728,325399.947
2018-10-31,78617,206694.6104
2018-10-31,78731,689014.9952
2018-10-31,78757,453981.966
2018-10-31,78702,389328.8169
2018-10-31,78752,315769.2999
2018-10-31,78703,889370.5651
2018-10-31,78734,440489.992
2018-10-31,78739,589031.104
2018-10-31,78735,576640.2538
2018-10-31,78747,288520.1817
2018-10-31,78732,602812.7759
2018-10-31,78751,448100.5497
2018-10-31,78645,299493.6359
2018-10-31,78726,498720.7811
2018-10-31,78730,725094.1098
2018-10-31,78733,754326.7507
2018-10-31,78721,305140.1087
2018-10-31,78701,537513.2981
2018-10-31,78756,528073.7797
2018-10-31,78736,395549.638
2018-10-31,78652,333118.9586
2018-10-31,78669,419351.5404
2018-10-31,78725,220502.485
2018-10-31,78722,422988.0266
2018-10-31,78719,218487.2551
2018-11-30,78660,295525.4849
2018-11-30,78745,314794.2953
2018-11-30,78753,263708.6977
2018-11-30,78704,529341.7511
2018-11-30,78758,295648.9798
2018-11-30,78748,327109.8796
2018-11-30,78744,232725.3749
2018-11-30,78741,292209.4735
2018-11-30,78759,510632.9285
2018-11-30,78653,237768.7432
2018-11-30,78723,362051.719
2018-11-30,78749,451515.4325
2018-11-30,78750,457812.4743
2018-11-30,78754,282478.4659
2018-11-30,78727,362252.8447
2018-11-30,78746,1030567.565
2018-11-30,78705,375294.0745
2018-11-30,78738,568141.6733
2018-11-30,78724,220816.5738
2018-11-30,78728,326165.5474
2018-11-30,78617,207693.6679
2018-11-30,78731,691710.5464
2018-11-30,78757,455781.1646
2018-11-30,78702,391785.9063
2018-11-30,78752,317873.9894
2018-11-30,78703,896415.0464
2018-11-30,78734,442468.09
2018-11-30,78739,591186.7529
2018-11-30,78735,578357.796
2018-11-30,78747,289110.9907
2018-11-30,78732,604044.7822
2018-11-30,78751,450499.0306
2018-11-30,78645,300799.1444
2018-11-30,78726,500091.2242
2018-11-30,78730,727321.5312
2018-11-30,78733,756908.5105
2018-11-30,78721,307289.0637
2018-11-30,78701,537607.4962
2018-11-30,78756,529914.7043
2018-11-30,78736,399051.2784
2018-11-30,78652,334832.6315
2018-11-30,78669,423039.9935
2018-11-30,78725,221322.4232
